id,date,stock_id,stock_name,title,content,poswc,negwc,wc,poswc_baeir,negwc_baeir
91101,2015-09-30,3673,TPK-KY,指數型權證 混搭操作,"台股雖因強颱來襲連兩日未開市，但美股周一表現不佳、加上上周台股走勢偏弱，使得整體權證市場認購金額占比跌破六成大關。權證發行商建議，對於未來走勢不確定的投資人，可透過連台股的指數型權證進行試單。
強颱杜鵑來襲，台股周一、周二未開市交易，但因本周美股重挫的波及，但市場專家提出示警，由於中國經濟轉疲的效應已開始影響全球經濟，加上商品巨擘嘉能可（Glencore）可能出現雷曼翻版，因此美股的走勢，宜特別謹慎，因此，今（30）日才開始本周的交易的台股，有可能出現補跌。
另一方面，台股短線8,500點以上壓力沈重，上周企圖收復未果，引發賣壓出籠，造成指數回檔修正，並再度失守月線支撐；權證市場成交金額占大盤比重雖小幅走升至2.2%，但認購占比卻跌破六成大關，上周五僅55.5%。
根據統計，上周五整體權證市場成交金額雖小幅下滑至19.7億，但占大盤比重則小幅走升至2.2%；從認購售權證的結構分析，認購權證成交金額連三日走跌，認售則持續快速上揚，顯示市場偏空的氛圍正持續加溫中。
值得注意的是，由周五權證市場成交金額前十大權證及連結的標的觀察，前十大中，認售權證高占八檔，包括加權指數、聯發科、可成、大立光、宏達電、F-TPK等熱門電子股均為主要連結標的，凸顯投資人轉趨謹慎保守。
不過，由於期貨市場中，上周台指期逆價差收斂，外資在台指期未平倉部位，淨多單增加1,724口，使得淨多單部位突破2萬口大關、達2.1萬餘口，在市場普遍預期摩台指將偏多結算下，台股本周走勢並不悲觀。
國泰證券金融商品部建議，由於預期本周台股將呈現震盪走勢，因此對於個股走勢較無把握的投資人，可用連結台股加權指數（IX0001）或台灣50（0050）的指數型權證進場試單。若看法偏多，則挑選指數型認購權證；如偏向謹慎保守，則挑選認售權證。挑選原則，則以長天期、價內外10%左右等為主。
【2015-09-30/經濟日報/C9版/權證】",9,8,478,25,22
91102,2015-09-30,3673,TPK-KY,宸鴻Q3業績 拚成長5成,"【記者袁顥庭／台北報導】

蘋果iPhone拉貨加溫，觸控雙雄7月以來營收三級跳，市場預估， 9月營收月增率還有20％，出貨高峰將落在10月、11月。法人預期， F-TPK宸鴻(3673)第3季營收季增率估45％～50％，本季營收上看3 50億元。F-GIS業成(6456)第3季營收有機會挑戰240億元的高點， 季增率超過70％。

新一代iPhone拉貨效應帶動之下，宸鴻第3季營收強勁反彈，8月份 營收重回百億元大關，合併營收為118.17億元，較前一月份大幅成長 23.9％。接下來9月還有iPad mini新品量產，市場預期，宸鴻9月營 收還有機會挑戰20％的成長幅度，可望續創今年單月新高。

宸鴻表示，第3季智慧型手機和平板電腦出貨加溫，營收將比上季 大幅成長，不過除了美系客戶的手機和平板之外，其他客戶9月出貨 有一些調整，因此預期營收季增率大約是45％～50％。雖然營運規模 擴大，但是因為產品組合變化，高毛利的穿戴式裝置比重降低，獲利 率的改善未能如營收般顯著，營業利益率預期達到2％～3％，重回獲 利軌道。

業成8月營收跳升到87.15億元，相比前一個月成長35.58％、年成 長38.76％。合計業成7月、8月營收達到151.43億元，已經超過第2季 營收139.15億元。接下來9月出貨還將進一步攀升，可望突破90億元 大關。法人預期業成第3季營收有機會挑戰240億元的高點，季增率超 過70％，表現還將優於先前財測230億元。

蘋果新發表的12.9吋iPad Pro，鴻海集團是最大贏家，採用夏普I GZO面板、業成是觸控面板供應商、由鴻海組裝。12.9吋面板尺寸大 、單價高，除了觸控模組之外，還搭配LCM面板後段模組出貨，出貨 單價進一步拉高。業成是蘋果iPad系列產品主要供應商之一，法人預 估，第4季單是平板電腦相關產品就有機會貢獻大約100億～150億元 的營業額，單季營收可望再衝高。",15,10,483,50,10
101489,2015-09-30,9904,寶成,製造轉向創造 世界工廠拚轉型,"東莞市政府常務會議昨審議通過最新政府文件，提出促進該市創意設計與製造業融合發展。
中新報導，東莞是世界聞名的製造業城市，改革開放以來，東莞以外向型經濟起步，匯聚了眾多製造企業，被稱為「世界工廠」。當前東莞正力推製造業升級轉型，實現從「東莞製造」向「東莞創造」轉變。
按照規畫，到2020年，東莞全市創意設計產業發展水平和服務水平將顯著提高，製造業工業設計水平明顯增強，實現與家具、服裝、玩具及動漫衍生品、3C產品、智能硬體、珠寶黃金等東莞市優勢產業高度融合發展。
東莞還將提升DiD Awards（東莞杯）國際工業設計大獎賽，培育2類園區載體，培育3至5個具有國際競爭力的創意設計工作室，建成5個省級工業設計中心等。
東莞市長袁寶成指出，對東莞來講，離開製造業，創意設計就沒有生命力；離開創意設計，製造業就沒有高附加價值。正因此，二者要捆綁融合。
袁寶成表示，政府將通過強化政策引導和支持，激發創新設計需求，發揮創意設計的社會力量，依靠社會組織、研發機構、創意設計院和市場主體，推動創意設計與製造業高度融合、健康發展。
【2015-09-30/聯合報/B1版/兩岸．台商】",20,4,276,32,6
70370,2015-09-30,2610,華航,全球十大最佳航空 華航第二 長榮第三,"國際航空設計評鑑TheDesignAir日前公布「二?一五旅客首選十大最佳航空」，華航以七七七｜三百型新機的「新世代計畫」東方美學讓評審團驚豔，勇奪第二名殊榮；長榮則以Hello Kitty彩繪機和擁有相對優惠價格的菁英艙受到青睞，獲得第三名。
TheDesignAir二?一二年在美國創立，評論聚焦航空客艙設計與整體品牌，為國際航空產業設計美學的新興指標。
今年TheDesignAir首度舉辦「二?一五旅客首選十大最佳航空」評選，評審團由航空業界專家、飛行常客、產業分析師等組成，以產業美學觀點，評核商務艙、彩繪機等設計，最後由乘客投票選出全球十大最佳航空公司。第一名由國泰航空拿下，第二、三名則由華航、長榮囊括；第四名為新加坡航空，第五名為夏威夷航空。
評審團認為，華航去年十月推出新世代計畫，從嶄新的客艙設計、座椅設備、影視娛樂系統、機上美食、客艙用品及新制服，到機場貴賓室都讓人驚艷。華航表示，華航七七七新世代客機曾獲波音公司總裁兼首席執行長雷．康納（Ray Conner）盛讚為「最漂亮的七七七設計之一」，也曾獲全球設計界最頂尖的「德國紅點設計大獎」、全球華人最高榮譽的「金點設計大獎」。
長榮Hello Kitty彩繪機形象也深植人心。評審團指出，長榮以亞洲最知名的卡通人物作為機體外表和內部裝潢聞名，加上擁有傑出、國際等級的品質和航線，菁英艙的良好服務讓人覺得價格相對優惠。
長榮表示，Hello Kitty彩繪機受到許多國內外旅客的喜愛，從外觀到內裝都帶給旅客驚喜，讓飛機不再只是交通工具，而是快樂的製造者，長榮航空希望能繼續提供旅客更開心舒適的服務。
【2015-09-30/聯合報/A6版/生活】",21,1,390,36,3
33202,2015-09-30,2308,台達電,經部認可電動機車 安全認證有保障,"近幾年空氣污染及溫室效應日益嚴重，霾害現象更是大眾熱烈討論的話題。
為推動綠能運輸，經濟部制訂電動機車補助要點，以發展國內電動機車產業，落實節能減碳政策，鼓勵國人購買電動機車。103年起新一期電動機車規劃，更以開發高性能車款、推展離島旅遊租賃等為主軸，以協助產業更為精進，亦讓各離島低碳旅遊蔚為風潮。
為確保電動機車符合市場的性能與安全需求，經濟部訂定獨步全球的「電動機車性能及安全測試規範」（TES，Taiwan E-scooter Standard）。TES是針對鋰電池電動機車的整車性能、整車安全、鋰電池組安全、充電系統安全所做的嚴謹測試。
目前相關測試皆已轉為CNS國家標準，標檢局更將非車載鋰電池組及充電系統列入電動機車應施檢驗商品，自103年7月起凡要掛牌的電動機車都需經過安全認證才可銷售，無非就是要對電動機車產品進行嚴格把關，讓消費者更能放心選購。
近幾個月，陸續發生電動車電池冒煙或起火等事故，經查是自中國大陸進口的電動自行車，非屬國產的電動機車，且大部分是經改裝，以及使用的電池多為缺乏安全認證或保護線路粗糙簡單的便宜次級品，導致在不當操作或較惡劣的環境下，引發相關事故。
坊間充斥許多像這樣毫無品質保障且產地不明、維修不易、外型又酷似機車的電動自行車，標榜免駕照，免牌照，不用戴安全帽，價格便宜等，其電池及相關組件可能未經安全認證，造成消費者生命財產的損失，引起許多爭議。因此，建議消費者在選購電動二輪車產品請認明Taiwan E-scooter Standard標章，選用通過經濟部測試認可的「電動機車」，使用上才能更安全有保障。
延續前期政策，為鼓勵國人選購國產優良產品，因應市場需求，針對普通重型、普通輕型、小型輕型等級的通過TES認可的電動機車，經濟部提供全國一致性補助7,200~1萬元。環保署針對汰舊高污染二行程機車換購電動機車者亦提供6,000~8,000元的補助，中央補助最高可達1萬8,000元。各地方政府為配合政策推動，也另編列加碼補助金額（請洽各地環保局），讓民眾以優惠的價錢買到優質的安全產品。
另為推廣離島電動機車租賃旅遊，環保署也額外再加碼離島居民與租賃業者，每台最高2萬元，離島中央補助最高可達3萬8,000元。欲瞭解詳細的電動機車補助資訊、產品等，可上網搜尋「電動機車產業網」（http://www.lev.org.tw/）或撥打補助專線0800-527-027。
新一期通過經濟部 Taiwan E-scooter Standard 認證的市場熱賣車款介紹
車款名稱：中華汽車 e-moving
車款等級：小型輕型電動機車
極速：45公里
續航力：40公里
爬坡力：13°
電池種類：鋰離子電池48V╱
10AH抽取式
車重：61公斤
車款簡介：1.自動倒車裝置：只要按下倒車鈕，就能順暢挪移，輕巧再出發。2.自動駐車架：與BMW重機採用同即配備，駐車架可電動升降，讓您輕鬆優雅停好車。
特色說明：時尚小資族最佳夥伴。
車款名稱：中華汽車 e-moving 漾
車款等級：輕型電動機車
極速：49公里
續航力：62公里
爬坡力：15°
電池種類：鋰離子電池 48V╱20AH 抽取式
車重：68公斤
車款簡介：「三核心電能系統」：最高能源效率
「動力型鋰電池」：續航力超長
「加力變頻馬達」：雙載爬坡、輕鬆省力
特色說明：都市遊俠最佳夥伴
車款名稱： 中華汽車 e-moving SUPER
車款等級： 輕型電動機車
極速：50公里
續航力：60公里
爬坡力 ：17°
電池種類：鋰離子電池 48V╱20AH 抽取式
車重：83公斤
車款簡介：1.省力牽車裝置，即使在小巷弄、擁擠的騎樓取車，只要按下按鈕即可輕巧挪移。2.內建便利充電好方便。3.最大爬坡力17度為同級車最佳。
特色說明：溫暖雙載最佳夥伴
車款名稱：台灣山葉 E-VINO
車款等級：小輕輕型電動機車
極速：44公里
續航力：33公里
電池種類： 鋰離子電池 50V╱12AH 抽取式
車重：66公斤
車款簡介：E-VINO為YAMAHA第一部台日共同設計、台灣灣製造的電動機車。外觀上承襲VINO復古流行的元素及親和力，並搭載多磁極數電動馬達，讓起步順暢安心、加速輕盈。
特色說明：YAMAHA持續抱持從「心」出發，思考與自然環保共生的和諧，創造一種平穩、舒適、信賴的移動工具，為綠化社會盡一份心力。
車款名稱：三陽E-WOO
車款等級：輕型電動機車
極速：50公里
續航力：53公里
爬坡力：13°以上
電池種類：鋰三元電池 48V╱20AH 抽取式
車重 ：81公斤（含電池）
車款簡介：EASY輕騎新綠能移動
特色說明：
可攜式電池充電方便，Can Bus智慧型控制系統安全可靠。
車款名稱：光陽CANDY 2.0 EV
車款等級：輕型電動機車
極速：50公里
續航力：57公里
爬坡力：14°
電池種類：鋰三元電池48V╱20AH 抽取式
車重：87.6公斤
車款簡介：超靜音、不爆衝、不頓車，採用台達電公司弦波永磁科技馬達，獨家電量里程預估，隨時更新電池可行駛的里程數，電池一律3年保固。
特色說明：同級車最大置物箱空間（22公升）及最長的腳踏板（330mm）。
車款名稱：光陽 CANDY 3.0 EV
車款等級：輕型電動機車
極速：59公里
續航力：72公里
爬坡力：19°
電池種類：鋰三元電池 50V╱25AH固定式
車重：90公斤
車款簡介：全新升級讓電動機車雙載加速更有力，電量提升行駛更耐操。
特色說明：車款性能較2.0更升級。
車款名稱：必翔 魅力Charming A301
車款等級：輕型電動機車
極速：50公里
續航力： 80~90公里
爬坡力：10°
電池種類：磷酸鐵鋰電池 48V/14AH*2 抽取式
車重：101公斤
車款簡介：都會時尚新選擇，超靜音、超順暢、電池超耐用。
特色說明：
1.採用PHET專利PHET磷酸鐵鋰電池，循環使用壽命最長；1.5小時快速充電、超強續航最省時。
2.世界專利充電系統(DOSPCS)，充電快速又安全。
車款名稱：睿能創意 gogoro
車款等級 ：重型電動機車
極速：95公里
續航力：100公里
爬坡力：17°
電池種類：鋰電池 48V/30AH*2 抽取式
車重 ：112公斤
車款簡介：Gogoro的SmartscooterTM智慧雙輪為全世界第一個高性能、可交換電池的智慧電動雙輪交通工具。擁有先進的電池交換設施Gogoro能源網路，提供24小時全天候無限次數的電池交換。
特色說明：1.專為都會區設計的智慧雙輪。2.時速0-50公里瞬間加速只要4.2秒。最高時速可達95公里。3.續航力可達100公里，換電池只要6秒鐘。4.透過APP可與個人手機或平板連結。
電動機車鋰電池保養秘訣
民眾選用電動機車，最擔心就是電池保固問題 但其實只要正確使用，把握下列原則好好保養 就可以延長使用壽命，讓電池用的更久。
1.電池保持飽電狀態。
2.無電量時勿靜置過久，應立即充電。
3.久置不用，每月最少充電一次，保障電池效能。
【2015-09-30/經濟日報/A17版/安全認證電動機車】",96,17,1677,127,20
89604,2015-09-30,3481,群創,液電黃金周 瑞儀友達群創仍望雲霓,"中國十一黃金周長假到來，今年雖然買氣不如以往，但相關的液晶電視仍可望成為家電銷售主要項目之一，預期台灣相關供應鏈如背光模組大廠瑞儀（6176）、面板雙虎友達（2409）、群創（3481）等都將能受惠。
品牌電視廠商表示，觀察今年的數據顯示，中國電視出貨為1.41億台，約占全球產量近6成，且持續增長。在尺寸部分，由於消費者已習慣用大螢幕，今年也可以發現到，大尺寸電視占比越來越重，從48吋以上的產品比重皆已大幅上升，其他像是50吋、55吋以上的電視產品占比也都走揚。而目前中國電視零售量為4600萬台，內銷產量為5500萬台。
【2015-09-30/聯合晚報/B3版/產業脈動】",3,2,177,9,2
89603,2015-09-30,3481,群創,秋涼 科技大廠爆裁員潮,"台灣外銷訂單連5個月衰退，今年經濟成長率難保1%，顯示台灣電子科技大廠的寒冬已然到來，不少品牌大廠及零組件廠首當其衝，陸續爆發裁員潮，宏碁、華碩、晶電、宏達電、群創、友達等廠商，都傳出裁員消息，其中以中秋節前後傳出裁員的宏碁最受人矚目。
雲端筆記應用軟體Evernote周二也透過官方部落格宣布，將關閉海外3個辦公室，裁員47人，相當於解聘13%員工。據公司發言人透露，關閉的3處是台灣、新加坡及俄羅斯公司，這也是今年第二波，新任CEO Chris O’Neill上任以來第一波裁員。
科技部今天在立法院公布統計指出，9月至今科學園區有264人放無薪假，一個月無薪假放1天至10天不等，其中竹科的LED廠商富圓采，一個月放10天無薪假，科技部將持續追蹤這些廠商的狀況。
宏達電預計10月裁減600名員工，面板大廠群創和友達、LED磊晶龍頭晶電皆傳出優化人力消息，加上老牌電腦大廠宏碁近期傳出第四季將裁員一成，讓台灣各大廠商裁員現象備受關注。
外傳宏碁台灣區營運總部要求宏碁一級主管擬定裁員名單，今年第四季至少裁員15人，約宏碁台灣區員工約一成。儘管宏碁指出，組織調整乃是公司營運優化的常態措施之一，但市場認為，宏碁連續幾季獲利後以「組織調整」名義裁員，不但衝擊士氣，且讓外界對公司後市更存疑慮，法人還表示，宏碁原先預期年底市占率可達28%，但受制於聯想、華碩競爭對手發展強勁，今年恐難達標。
除宏碁外，華碩集團旗下專門開發電源管理IC的力智電子，上月也傳裁減近二成人力，約有40名員工收到資遣通知，傳母公司華碩也開始凍結人事，遇缺不補。
LED龍頭晶電9月精簡人事，從南科廠至竹科廠共資遣180位員工；面板雙虎之一的友達受旗下小尺寸面板關廠影響，資遣了73名員工。另外，光碟龍頭大廠中環宣布裁員145人，占公司比重約4.2%。
受大企業裁員消息頻傳，非自願性失業人數快速增加，勞動部統計指出，8月勞保局初次認定失業給付申請件數，較7月暴增至9200件。
【2015-09-30/聯合晚報/A2版/話題】",9,10,488,22,24
74749,2015-09-30,2707,晶華,10╱8臺琉論壇 投資沖繩搭橋,"日本國內閣府沖繩總合事務局10月8日在台北市晶華酒店舉辦「臺琉論壇」與「沖繩製造業合作商談會」，歡迎有意前往沖繩投資設廠的台資企業參加。
沖繩縣產業振興公社表示，舉辦臺琉論壇目的為振興沖繩製造產業，藉由促進與臺灣企業的合作，共組合資企業等，致力實現雙方更大的發展。
出席沖繩製造業合作商談會的沖繩廠商有：Marine Comms、沖水化成、積水化成品、屋部土建、TRIM、Enetec等，希望與台廠共同開發，或技術合作、行銷合作；另沖繩小堀電機希望採購台灣PV用電池。
商談會備有中、日文翻譯，名額有限，報名請洽沖繩縣產業振興公社台北事務所，電話（02）2521-0376，E-mail：info@okinawa.org.tw。（李炎奇）
【2015-09-30/經濟日報/A19版/會展專輯】",13,1,206,14,0
67599,2015-09-30,2504,國產,建材族群 Q4營運樂觀,"【記者袁延壽／台北報導】

內裝修市場進入旺季，加上新產能開出，市場預期建材族群第4季 營運樂觀；環泥(1104)石膏板第4季的出貨量季增率估約1成、惠普 (8424)的200萬片矽酸鈣板新產能，可在第4季投產。

國產建材實業(2504)上半年跨入生產「彩色裝飾地坪」，第4季 可望進入收成期；凱撒衛(1817)在越南廠第4季產能利用率提升1成 多的效應，營收成長性被市場期待。

年產2,000萬立方米石膏板的環泥，下半年訂單量已讓生產線滿載 ，根據過往出貨記錄，第4季建材事業部門的營收更將呈逐月成長。

看好內修市場，國產建材實業指出，第3季開始，每月訂單量有上 千萬元，預期第4季在內裝市場旺季加持下，訂單量可望逐月增加。

房地產市場景氣低迷，內裝修市場反而轉旺，惠普樂觀看第4季營 運；市場預期，惠普10月營收有機會衝8千萬元，單季營收可望創新 高。",11,4,248,23,4
97131,2015-09-30,5522,遠雄,搶十一財 國賓、六福進補,"【記者姚舜／台北報導】

受到中國大陸「十一黃金周」進入倒數計時的題材加持，觀光股中 的國賓(2704)、六福(2705)、第一店(2706)、遠雄來(2712) 、F-富驛(2724)等觀光飯店族群，上周五(25日)紛紛股漲表態。

由於看好今年十一黃金周來台陸客將較去年同期成長，可望為觀光 飯店第4季營運挹注活水。

展後後市，中秋月餅禮盒銷售業績將反應在10月，加上企業尾牙、 國慶連假與聖誕節等商機帶動，觀光飯店進入第4季傳統餐飲旺季， 法人看好，前3季猶能持盈保泰的晶華(2707)與國賓後市，另外旗 下有不同等級飯店與主題樂園的六福，亦有機會享受陸客來台的紅利 。

不過，有投資專家提醒，陸客來台旅行市場在陸資企業採「一條龍 」經營策略下，台灣飯店與百貨零售業者欲從參團陸客身上賺到油水 不易，且來台自由行陸客多下榻在3星級或中小型平價旅店，故上市 櫃觀光飯店集團實際受益者有限，投資人選股仍要從基本營運面切入 ，選擇體質健全者較保險。

由於今年中秋節假期和十一假期相差僅3天，陸客只要多請兩天假 就可串連成長達近兩星期的假期，且能更有彈性的規畫天數長短不同 的行程，旅遊業者初估今年十一黃金周來台陸客人數可望較去年同期 成長約2成。

同時，在陸客來自由行人數配額自每天4,000人上調至5,000人後， 今年十一黃金周來台自由行的人數亦可望較過往明顯成長。除了住宿 旅館飯店之外，由於陸客來台必吃必買，故此一趨勢也可望帶動交通 、百貨零售等周邊產業的商機。

晶華受台北晶華自助餐廳柏麗廳與azie兩個主要餐廳改裝影響，8 月營收5.09億元、年減0.26％，惟晶華前8月累計營收40.37億元、年 增9.35％。俟台北晶華兩個餐廳全面換裝完成後，晶華營收與獲利亦 將再度仰攻。

國賓旗下也有國賓飯店與amba意舍兩個不同飯店品牌，及多家館外 餐飲。面對經濟不景氣，國賓8月營收未減、達2.71億元、年增3.27 ％，前8月營收更達23.59億元、年增4.09％，與同儕相較，表現不差 。",17,6,521,34,8
66330,2015-09-30,2498,宏達電,華晶科、致伸揚,"市場期待蘋果（Apple）下世代智慧型手機採用雙鏡頭技術，使得雙鏡頭供應商成為市場新焦點，今日上市公司華晶科（3059）、致伸（4915）股價同步走揚，不受大盤開低壓抑，華晶科盤中逼近漲停、收在29.25元，漲8.33%；致伸漲幅2.77%，收在42.70元。
投資市場歷年來均在蘋果手機上市後開始出現供應鏈股價震盪甚或向下修正，出現利多出盡走勢，也往往在此時開始尋找明年新機種與新功能題材，點火炒作新利多。
日前蘋果執行長庫克試用雙鏡頭手機的新功能，陸媒指庫克有意將雙鏡頭技術導入iPhone 7，雙鏡頭題材促使台廠供應鏈的華晶科與致伸股價走揚。
華晶科目前雙鏡頭打入hTC、奇酷、中興智慧型手機，公司為全球首家提供雙鏡頭解決方案的廠商，加上庫克試玩的奇酷手機即由華晶科供應雙鏡頭，題材促使華晶科股價連2日拉出長紅棒，今日成交張數放大至1萬張以上，公司樂觀看待雙鏡頭應用規模有助於業績成長。
致伸目前雙鏡頭產品也打入2-3家品牌廠，包含台系與陸系手機品牌。
【2015-09-30/聯合晚報/B1版/證券產經】",6,7,259,19,10
81101,2015-09-30,2912,統一超,統一期貨分析師李宗霖 假期後波動大 縮小留倉部位,"隨著今日台指期震盪幅度大，刺激交易量增加而超出5日均量，統一期貨分析師李宗霖表示，接下來有較多的假期因素，往往股市會在假期後有較大波動，投資人最好縮小留倉部位，部位較大時，可以選擇權操作進行避險。
李宗霖表示，今日遇到周三選擇權結算及摩台指延後一天結算，但是從台積電（2330）盤中漲幅優於ADR及加權指數，多頭企圖心相當強勁，再加上美國電子盤期貨也出現上漲，台股今日開低走高，企圖站穩平盤之上。外資期貨多單部位大，外資態度應仍呈偏多，也是促使今日台股走高因素之一。
李宗霖說，台指期早盤雖跌破8,000點，但多頭力拱之下，11點之後就收斂接近價平，交易量也激增。不過，接下來有中國十一長假及台灣雙十假期，投資人操作期貨的部位宜有所控制，畢竟國際股市近期震盪大，台股往往是被動式反應國際股市，投資人不易研判；投資人可持有多單部位留倉，但買選擇權的賣權進行避險，因應假期後的股市波動風險。
【2015-09-30/聯合晚報/B6版/期貨市場】",6,5,258,12,13
87273,2015-09-30,3045,台灣大,宏達電推新機 Q4營運衝,"宏達電（2498）北亞區總經理董俊良表示，高性價比的趨勢已從中階機種，向上延伸到高階機種，宏達電除了上半年的旗艦機種One系列，第4季面對新iPhone推出，在高階市場也不會缺席，此次推出Butterfly 3及One M9+升級版，將帶動該公司第4季在台銷售額及銷售量同步成長。
宏達電8月保持在台灣智慧手機銷售量冠軍，同時中階機種Desire 820s為熱銷手機第一名。
董俊良指出，今年以來電信業者考慮費用提升，已調整對手機的補貼，但同時也希望增加高資費用戶，此次宏達電推出HTC Butterfly 3和HTC One M9+升級版，希望幫助電信業者在高性價比區間減低補貼，同時仍能在營業額與高費率用戶的增加有明顯貢獻。
也就是在相同規格、相同資費下，這兩款手機的購機價，將較其他品牌手機約有3,000元價差，將高性價比的特色，從中階機延伸到高階機種。
董俊良說，過去宏達電旗艦機主要以上半年的One系列為主，這次不僅推出雙旗艦機，第4季還會推出其他手機。
就外在環境來說，智慧手機在高階市場的差異化難度提高，且全球電信業者對高階手機的補貼，已形成財務壓力，預料會逐漸恢復常態，未來將以品牌及服務為差異化重點。
面對市場評論宏達電今年重返機海戰術，董俊良認為，面對市場競爭，非蘋陣營確實都在加速產品的推陳出新，宏達電希望有更好的產品生命周期規劃，機海戰術不見得是最好的策略，若能有更好的性價比，讓每個產品的生命周期長一點，行銷效益會更佳。
透過此次雙旗艦機的推出，希望提振宏達電在高階產品市占，帶動第4季不管是銷售量及銷售額，與第3季相較都有好的成長。
HTC One M9+升級版建議售價為20,900元，10月5日將於全台HTC專賣店搶先上市，並於10月15日起在全台中華電信、台灣大哥大、遠傳電信、台灣之星與亞太電信門市開賣。
【2015-09-30/經濟日報/C3版/市場焦點】",18,7,448,45,7
34652,2015-09-30,2311,日月光,日月光加強廢水處理,"針對日月光Ｋ７廠排放汙水案二審宣判無罪，日月光昨天回應，尊重法院判決，本案為偶發意外和應變不及的事件，未來會加強廢水處理機制。
日月光表示，本次高等法院高雄分院判決無罪的理由為，Ｋ７廠在前年十月一日早上十點發現鹽酸溢流後，以投放較平日多一倍的大量液鹼來中和處理池中的酸鹼值，廢水ＰＨ值經持續處理已在晚上八點符合排放標準；處理方式雖有待改善，但不是任意棄置、惡意排放廢水，而是偶發意外及應變不足的事件。
日月光指出，自事件發生後，日月光進一步加強環境相關的內部基礎建設和政策，包括廢水排放的處理；今年四月日月光正式啟用高雄楠梓出口加工區、台灣最大的回收水再利用處理設施，第一階段每天可處理兩萬噸汙水和一萬噸潔淨回收水，預計第二階段將在二?一七年完成每天處理四萬噸汙水和近兩萬噸的回收水。
【2015-09-30/聯合報/A8版/綜合】",10,9,224,14,22
70373,2015-09-30,2610,華航,杜鵑攪局 馬公機場塞爆 候補名單破800人 歷年最嚴重 小港機場中午後已恢復正常起降,"【陳可文、張啟芳／綜合報導】

颱風過境，澎湖馬公機場關閉，29日中午天候稍稍好轉，連日滯留 返鄉及遊客頓時全湧入機場，候補名單破800人，機場塞爆人潮，歷 年來最嚴重。小港機場國內線，在中午12時30分後全部恢復正常起降 。

杜鵑颱風造成澎湖海空交通大亂，往返台灣海上交通船全部停駛， 各家航空公司直至昨日下午陸續恢復正常航班。

歸心似箭遊客們擠滿機場候補櫃檯，中午候補名單超過800人(見 圖，陳可文攝)，民眾不斷陳情請託，澎縣府緊急協調民航站及各家 航公司增開加班機因應，立委楊曜也協商空軍調動軍機支援，可是機 位還是供不應求。澎湖縣防颱中心指出，颱風災情回報最嚴重在澎湖 內海旅遊業海上平台，業者考量滿潮安全性選擇就地泊錨，不料不敵 風浪大，共計有兩家平台翻覆、1家半翻。

昨天上午，高雄國際航空站國際線出境航班大部分均誤點，包括復 興、長榮、立榮、華航、日航、港龍、國泰、美航、韓亞、華信等航 空公司受延遲起飛；另越航飛河內及上午港龍、國泰飛香港班機因天 候因素取消航班。

下午5時50分，國際線出境航班全部恢復正常，入境航班在上午9時 25分前有3班取消，全天共有22班延遲抵達。

國內線則在中午12時30分後全部恢復正常起降，部分在28日來不及 回鄉旅客，29日已順利返回離島地區的家鄉。",8,12,366,18,14
64466,2015-09-30,2474,可成,《權證星光大道》可成 Q4成長動能強,"【國票證券提供，記者吳姿瑩整理】

蘋果新一代iPhone6S、6S PLUS手機第一波正式開賣，這次iPhone 6s/6s Plus除了升級成A9處理器外，前後鏡頭分別提升成500萬、1, 200畫素，機殼也多了玫瑰金的顏色，且這次的外殼金屬用料更採用 與航太產業所使用的金屬同等級7000系列鋁金屬。最大的亮眼莫過於 螢幕規格加入force touch，讓操作、自拍上會有更便捷的體驗。

蘋果新品上市效應，同時也帶動蘋概股走揚，全球3C機殼大廠可成 (2474)上周五(25日)收338元上漲11元，漲幅領先大盤。看好可 成於大客戶端的滲透率可望持續提升，金屬機殼整體產業趨勢鮮明， 近期三星放棄提升金屬機殼自製，顯示高階金屬機殼進入門檻仍高， 短期內競爭者有限，可成應可維持龍頭地位，目前產品進度符合原先 預期，預計下半年營收逐季創新高，第四季動能強勁。

國票證券新金部建議投資人若想參與可成後市行情，可購買可成認 購權證，挑選價內外15％區間連動性較佳的權證操作，同時也要注意 挑選剩餘天數在80天以上的權證，如國票GY(038333)、F4國泰(0 37503)或日盛66(037877)，以小金搏大利，發揮財務槓桿的功用 。

＊【權證投資必有風險，本專區資訊僅供參考，並不構成邀約、招 攬或其他任何建議與推薦，請讀者審慎為之】",13,4,336,27,5
